product,height,width,depth,faulty
17,110.7535912970757,204.11592175302337,283.6398798209527,0
1,88.77223198414659,285.88342949042726,101.67920474234664,0
17,100.29895602315457,227.44195092657682,286.9975281700107,0
17,114.82167851089042,368.28566467146123,276.3657777631421,0
17,82.71874891834184,264.0827808943354,292.0492106153608,0
1,99.31730247526833,234.14809625520672,90.54102434664014,0
5,103.17256574267535,310.2058102262147,205.52450317523704,0
1,70.49058278596425,364.7362682021361,103.25210651007802,0
1,104.3576029152828,255.34612833369374,85.75733871269321,0
17,0.0,0.0,305.0000683572492,1
17,94.63894247289569,286.3319309960314,318.03160604789764,0
17,128.59408869216014,184.162533595305,298.4039576643674,0
5,47.24359221783708,260.8086783404158,211.55604924044027,0
5,126.2102314498562,309.6769216189878,179.9316248022484,0
17,109.69134179632479,286.34948953587644,291.1106707712848,0
1,120.80953717033012,231.53739942037276,130.86669511021,0
5,80.5130033096388,256.72509450694656,182.99715301214462,0
5,68.43278552646069,352.76242530894,210.07959157366494,0
17,88.21818274222566,224.39013716444202,317.72435674441755,0
17,138.81273820090215,233.2946516089312,308.8223228503186,0
5,80.20257381414442,238.39915049824512,203.19770167925614,0
17,104.85752561119048,323.84564978938204,308.6666204886681,0
1,94.62209782684577,326.0946598166379,89.25548168772123,0
5,107.63410801558409,251.6049029020129,215.77881450153362,0
5,123.19019819205302,254.99866697621263,203.0563789991422,0
17,103.02666414928845,291.1658229402407,322.3556647030762,0
1,127.99342051212759,325.63998912113425,84.82856238044565,0
1,63.13638082853521,218.65065356095653,88.9923470190562,0
17,122.92694489931553,214.99669539231292,312.2563755030889,0
1,98.96525858955395,258.0071156864612,92.13649579065545,0
17,86.18104785858857,191.072088692675,320.92704431678595,0
5,109.14193066867948,302.39159011951074,166.43608761116303,0
1,71.73151940399423,215.1359501249108,83.93345508634243,0
1,67.28957776918492,288.55418099550633,88.63961469201841,0
17,85.37206526740256,264.24019697333875,312.81901520247936,0
5,68.60386780392089,300.8313658354765,217.7757954162498,0
5,106.31268088837105,253.81735892974814,185.9010888344852,0
1,87.07471621382854,213.584411196448,104.27173969139302,0
17,108.30082467869092,260.4663084713077,297.70565120961726,0
17,96.07512132763209,194.34616733622943,268.07674495763274,0
17,72.34087249958897,246.37902589466105,302.75412974371545,0
17,114.02416782455757,304.288888938689,296.7966183358511,0
5,52.63955903461916,281.0749873337454,231.86739803975516,0
1,73.55665049286635,215.29971528524857,119.04060348091123,0
1,86.12174031025236,235.07630509554218,101.63394163759024,0
5,94.09581235269799,333.6767144424232,191.51896522636704,0
5,76.57352871660251,276.6666701716871,191.5732512711816,0
17,95.49611910629453,250.64260046512604,334.2803513540538,0
17,107.1622994417617,241.17951465660124,281.667591519787,1
17,55.71096104462124,257.5745761360872,276.06301450632054,0
1,77.91547867790786,274.014299002341,150.05486720107262,0
17,76.4050606797932,227.5530879006322,319.2739200987228,0
5,101.71236800457002,328.87443750329606,184.48275723886772,1
5,99.69987659504358,283.17653981949815,169.8323418144929,0
17,100.42295445610152,218.10463374960565,302.9463534245291,0
1,78.63256777276985,259.63411029298743,105.8594343662217,0
5,66.45946719854447,131.63694683822862,190.81589900900988,0
5,113.44758001337405,217.99170790544778,181.90019425643908,0
1,113.45169622822877,251.2062875471901,103.31131427400459,0
5,95.4938206564486,201.59028991982845,174.54360309563205,0
17,128.11265998772683,157.88929168505416,296.24694685741514,0
1,0.0,0.0,115.21115904588927,1
5,89.94269777061099,243.23970714416637,193.8160685702988,0
1,70.21778529675264,275.03264727421555,112.02192701783136,0
1,81.51214995499893,254.95679254744212,94.61174388462825,0
17,0.0,0.0,324.53821458194807,1
17,0.0,0.0,307.2162955319121,1
5,112.28074952949622,244.33607637943692,170.0969962183346,0
5,87.87502333462797,245.8389078724568,185.94409462150645,0
1,104.86405381500607,217.45725881814246,68.81920740784042,0
17,83.63144180791092,230.03094750236076,283.96061395742885,0
1,55.1425288402692,224.4051698011627,104.67308130956266,0
5,106.19984556724337,240.70030340816106,191.21401157166812,0
17,69.02525774239524,224.78271831964935,307.3445372714067,0
17,90.65727401154057,250.86085170137022,308.216121822944,0
1,0.0,0.0,84.42070304045004,1
5,94.87788917314553,291.1233554380031,205.3539069500506,0
1,88.6775608224509,171.35159189422964,121.35012060392827,0
1,113.32121704080559,313.31967406843626,102.83645090017617,0
17,118.77631410890292,246.16642338124018,323.53810976104427,0
1,110.34199796735976,232.3702647841287,127.23431234897711,0
1,121.07052701478062,252.93737825263682,101.53599456574513,0
1,83.52393026633553,202.11399209540662,58.7760425075848,0
1,92.85817538513345,222.05214079422254,105.06531687985672,0
5,122.41720005464632,269.64106176988855,205.44745617479512,0
5,79.92713592169859,172.79875579461958,208.41109277177029,0
1,120.31150246889231,348.61821416793657,113.32475988814942,0
17,119.60823082436278,303.5767122889306,324.6623416240642,0
1,66.6581204294213,257.2709313271979,102.31032799347086,0
5,97.20108460192615,145.7049769315247,208.25476839487612,0
1,132.34211416855578,361.1615354308846,74.6375813180522,0
17,0.0,0.0,288.6101290532344,1
17,109.91058265111442,255.7569135990071,304.0948683615458,0
1,86.44272208575453,195.31643907228192,96.8924781376792,0
5,145.93780650575326,249.14953638357494,207.88247927637295,0
5,0.0,0.0,150.4413012681373,1
1,121.30220845124316,316.17541935386294,119.71839683236033,0
1,0.0,0.0,127.35848360674443,1
17,130.50872736959417,316.93948822432054,293.50465367456565,0
1,102.18210331320181,205.81006215166335,88.88933384917232,0
17,131.90259432979346,226.94456341015396,292.19270675229166,0
17,75.53258315950491,260.5526813490468,255.2987962972702,0
17,78.8922863038727,270.47083572598564,300.4607418861626,0
1,82.95186675181499,211.20495484460747,113.1227991157817,0
17,80.78810967706968,217.50163203904657,333.31054431899287,0
5,110.81467113552742,251.78468961874404,205.67917967558748,0
5,0.0,0.0,221.59262491736013,1
1,129.86893978391612,300.59679195663074,137.8745548609209,0
5,57.8060433088485,227.5279716271923,187.37054961711837,0
5,85.39313255562179,262.1501924910922,225.01478438391754,0
17,93.54115635572992,285.4925852899511,267.5932163941441,0
1,106.72402940559711,271.87420266290087,60.232199783386015,0
17,107.36919499381627,289.3522786230171,299.8750377017622,0
5,0.0,0.0,207.54423114757654,1
5,121.35620520447318,159.96728090555587,222.4274766847408,0
17,84.44882079677609,235.00638041154437,323.5054462966857,0
1,125.69578749935154,224.4807123203287,107.99970803148851,0
17,73.16295916050845,245.54830910630474,316.53143025516516,0
17,120.29301956903397,283.2673946098899,315.18352250864984,0
1,66.24026507797961,143.32729108586847,90.25554156319453,0
1,111.38415069499786,303.5399305077729,103.18015500361888,0
5,84.4735680904516,203.48671595250505,221.2798649187644,0
1,65.14283622562542,338.28675110426747,121.22294458872493,0
17,90.08682639406912,288.28254620381927,296.6777578913272,0
17,0.0,0.0,306.92169846274567,1
17,86.07237140712017,225.3810045867718,277.79035810403354,0
1,125.13720350959835,284.59796839885087,125.30014233895994,0
17,104.52247075670093,235.04476219050744,300.2241874445009,0
1,0.0,0.0,91.57833920772148,1
17,103.3044519945927,326.30066954937433,304.2282367100797,0
1,112.64361890291094,271.25897366525106,83.29181890157415,0
17,105.99678232371204,220.16287400262337,300.20266152905197,0
17,79.56198625873749,308.7539757352239,308.2389025914414,0
1,67.14048460115048,205.03718431138626,85.84803739582246,0
1,91.53596966060664,361.39669113624774,94.67323768339155,0
5,92.79451605206775,197.53728298133444,219.55431713938202,0
17,0.0,0.0,302.4584910636227,1
17,125.49988151877284,219.25848852899324,285.89763351216743,0
17,116.1146719300444,224.30349564033637,305.5606896817289,0
17,103.63294600579879,262.0002139611045,295.16048453492107,1
1,126.22675519163624,243.16438673962324,73.5764582182075,0
17,68.08834172894692,285.1320397193496,301.9136428665467,0
5,83.60242922724458,348.68160040121927,213.79514255804173,0
1,104.57966339180304,318.29009213005344,98.35121723879497,1
17,0.0,0.0,340.1379684242878,1
1,92.68507850764686,319.67345997563484,129.98528464287676,1
5,0.0,0.0,232.79221446843255,1
17,110.80696276227363,223.18485503963612,271.38293438972727,0
1,87.76402825643585,270.889014727325,99.70357419815589,0
17,109.90622807572578,170.7943462619233,295.4368446204586,0
17,163.8674220616937,250.78899431076283,335.05943551335196,0
17,78.50664688652333,325.44236648133085,307.8781082673342,0
5,90.64785517953096,243.22378815337777,205.7025120997713,0
1,125.22138141294103,325.5467731787014,132.97618073605767,1
5,113.25750133747822,244.02484409631222,178.1823654894512,1
5,80.10257271790088,287.52595584946766,196.63461852039907,0
5,58.67618820620234,325.4624106153619,227.3666384664298,0
1,105.32632515850341,309.35117792893936,93.7402931750255,0
5,77.08987320091364,215.3203686679591,201.54679739504496,0
5,67.06802892207392,324.69193329659345,191.68641107843442,0
1,82.23472630584891,254.22222039248828,115.27803651400068,0
1,109.32353422099749,226.97397076269993,91.63755434203038,0
5,100.31338627660294,224.65051733529887,222.5086693922959,0
17,0.0,0.0,304.5549602724377,1
17,111.4465094853754,312.2560524371786,327.4684222341114,0
5,72.53200932867877,223.51300495829383,206.509720509862,0
1,0.0,0.0,94.27377437326788,1
17,0.0,0.0,262.1373752368653,1
17,118.71686203423846,227.90439292935224,303.07633901724915,0
5,0.0,0.0,245.32517633869662,1
5,123.00582261472586,252.53937132723183,206.7777221402258,0
5,103.9413184266747,316.865275374848,192.46656926716273,0
5,86.71067947012779,299.739627894559,212.62839465067452,1
17,48.927462158259836,291.80993104944963,300.17507070504683,0
5,80.51623881095134,304.695624546056,202.20955708288528,0
17,96.87297652258216,180.42524989027862,287.1416195741101,0
17,87.5868626357711,164.5021150513482,312.4488304013072,0
5,105.93706798342696,275.4832800696958,184.74569364754788,0
1,123.0788906634441,258.03679501459936,110.27744179575264,0
1,129.22268411357203,326.55220361599186,79.81839280231259,0
5,124.95686236127781,182.59825647211488,213.5186015257806,0
17,89.86115680117099,265.2258868362517,278.82553580754757,0
1,107.73480453641815,243.42867317967273,74.71937981376038,0
17,103.47217869634902,309.7281384030663,328.18508202411084,0
1,120.60745763593637,205.27590632952885,76.93585428578876,1
1,71.09376236182281,255.46540052351713,101.92185830373201,0
1,81.58105579320012,159.6973206375326,121.60454547186598,0
1,136.4024797395288,226.25176910766115,79.12218491344726,0
1,88.00511685101307,277.0281626912899,75.27007045465027,0
5,118.60290327707295,205.54263102931435,188.99939198223092,0
1,101.13871770713277,254.1730412139936,94.17371351810783,0
1,117.79504724833177,234.37254344835407,62.67681219027755,0
1,109.90069623759423,244.48721255581572,126.14413536575844,0
1,77.02239068329294,187.60217378610326,105.92184050336104,0
17,77.99651902639829,207.97994563056545,265.3092769167668,0
17,99.47277253915532,340.73127441532364,279.6076653453103,0
1,102.63066077037595,305.60909914020965,108.6849302177491,0
1,85.80247494813564,214.62563351986182,119.4238372132467,0
1,59.51370373768565,229.6931618168892,141.785075890839,0
5,81.4480019327394,298.89256293069974,204.73421267044347,0
1,114.76157597022018,228.09021215810273,95.80784266587614,0
1,102.42012562321607,171.70345660216677,118.55866249796723,0
5,86.56653890601731,187.8253512563584,215.42258812844415,0
1,79.19404242177967,136.43313458862116,100.49028204964618,0
5,120.37739583326207,290.80721233721164,189.72476358369326,0
17,0.0,0.0,279.36518791286727,1
17,61.15567219266369,263.24343926653216,276.08173312180946,0
17,99.49265987974064,299.6009845579667,286.4073384783059,0
1,84.31579998023456,309.3886923015109,110.18901939689441,0
5,78.52286966029791,193.4314983049412,201.2902911573846,0
17,96.83427160793958,228.5764462809089,261.77018737615356,0
17,86.1050062681005,342.3743473249597,281.2404734959457,0
5,91.18539535042957,272.5767161327521,192.34711680425642,0
1,107.56247365401386,407.9436510715269,113.6327720568366,0
17,65.78658936144241,297.50375411843123,294.0671313929011,0
1,64.86859564299118,252.1536525525502,94.28322741067402,0
5,108.92227818193456,268.12333792820687,184.24927851981616,0
5,88.76576949353576,350.933055216547,208.82009315990211,0
5,95.39035439257637,210.8389771833733,170.37093209768122,0
1,118.46866160895915,306.83782668391075,80.38962986608638,0
5,0.0,0.0,202.63966103787303,1
5,143.32237993803653,234.7266756072266,196.51645832189007,0
5,106.50662402280399,229.72897209392698,193.0362180763824,1
1,57.71514080260859,243.9897075475888,134.88889899132286,1
1,103.87322600583909,212.8342552616529,80.92574790666438,0
5,112.01635695981803,203.7172879122328,198.41420832805332,0
1,125.30389731931345,290.0644963082696,136.45085370202025,0
1,118.96988766223483,213.85996640311564,80.55837165287662,0
5,88.45359956490447,300.53712109785397,190.4748838373883,0
1,144.76085618549138,276.5435855169069,64.94641471338497,0
17,0.0,0.0,276.7237398675686,1
5,132.46917735827225,325.0963142577128,185.06924341833337,0
17,51.17354260138255,251.3954746023005,346.62335765407585,0
17,135.64695669503988,215.80740693435442,299.2110817791565,0
17,110.24647740656198,284.18487484842194,349.3562815847116,0
1,60.658187876360486,240.7524424960472,120.97245226052705,0
1,104.47065405681661,262.47302610298084,125.92619049208888,0
5,101.39085882239132,190.23482834677804,205.10995990418184,0
1,92.77728693731142,229.47931306702856,138.53503079879462,0
17,0.0,0.0,293.99795843409623,1
1,127.51954394600463,299.21383372786045,102.8278532428205,0
1,123.026527896589,243.44512194031307,115.05239163992273,0
17,111.46890668076567,208.17053399975563,301.7327948699198,0
5,113.08320397921192,178.5836525159271,183.84142688691867,0
17,80.8973065427842,248.04901951970132,283.3193467179284,0
1,114.33080647131256,237.3092402347528,114.70434230182093,0
17,128.6576824885152,192.06590148887662,281.17557039799294,0
17,116.21381223526791,324.7138479783349,297.81328235734827,0
17,104.8425396670502,224.79018645427885,293.6523186442719,0
17,84.77820276929458,177.50413554808995,304.0410173824024,0
17,96.25264442294588,294.3182778667315,305.2723070169777,0
5,117.63673123279418,261.3463424701009,191.86249344084055,0
17,103.90144499982199,239.86989537220836,314.84166654496835,0
1,115.3232470906045,317.1305930312324,97.79064552690218,0
5,104.09102827107742,235.08199553704793,259.2092649590533,0
17,90.78017666953461,226.3859694090097,333.1940886267932,0
17,83.6698935956988,304.5003298465716,325.0696549776715,0
5,120.1988710867362,239.19144887013204,164.10142274641197,0
17,118.69261673347542,253.2078055978797,276.98366988503585,0
1,0.0,0.0,105.5141852394149,1
1,93.1133863157164,408.8526701761921,85.62956019306891,0
1,141.60267433954755,272.8925757752496,66.43428978680427,0
17,100.26263623948519,343.22061450297167,314.32957319869297,0
1,122.93957927594519,319.04734961143214,77.0377713136514,0
1,109.48968836205265,213.22210112228547,122.02480110879475,0
17,86.51461994090768,231.64429484601357,309.48436897062896,0
17,0.0,0.0,314.63801383370685,1
17,83.91248041497954,259.6420547073119,304.2334130195995,0
17,89.82590976564856,230.08454070670282,289.339384073208,0
1,0.0,0.0,99.74488822344225,1
1,0.0,0.0,115.43708117494134,1
17,0.0,0.0,312.894783267104,1
1,98.9376787849008,219.40582503016662,91.34507693281036,0
17,96.34586205491294,238.4883617754639,285.16306066073025,0
17,111.00159195223523,219.14930394751613,330.74807968461454,1
5,98.30499851686078,227.22373768764623,197.8722170325669,0
17,65.35576743312699,242.29525995841584,296.46585932734234,0
5,70.31209952994405,242.38090788815046,206.58808980139176,0
17,120.7116246760599,270.13289685664523,314.91719936576794,0
1,90.23916870123814,290.34619389825025,116.06283357149832,0
1,101.32717345043376,225.91925612107354,102.87709504234567,0
17,105.97805459586027,270.1834728825876,343.2544870704924,1
1,73.0813355430017,259.5259412684831,86.5740790375782,0
1,103.87229205788377,297.93579003456074,82.43431473698065,0
5,123.49312823996831,282.7270426102264,195.73779972999213,1
5,70.10426158277924,206.54319965754314,200.2274726327192,0
1,99.47753240419857,252.38136538105687,116.32777137833638,0
1,84.35274299436728,211.07701937678112,91.57257461419626,0
1,82.3437896450646,238.99451354506328,121.99419861690303,0
1,88.3045816856609,288.1078482235947,118.87183587282611,0
5,63.29009914217034,277.83747914908184,221.01725161132006,0
17,67.89729636720836,329.79081986668587,307.5090310736939,0
5,119.70325075425646,167.89018299409156,168.49522586020106,0
17,106.57008702180917,213.23669792188886,305.33952496465156,0
5,52.91071191027204,224.02570403388268,207.94715352573238,0
17,119.56751923123561,244.8791951197521,318.72663234266537,0
5,147.513031348952,261.795404630447,206.53146964261185,0
1,87.81124674030397,174.46138792346113,144.18944486120836,0
5,0.0,0.0,203.20174965102456,1
17,103.39976183609642,252.81818443253988,294.569301987148,0
1,85.94975756763543,249.1408649349031,118.9710319116823,0
17,87.03009143251543,231.35404320830145,324.63218535819055,0
5,125.71861356614258,155.79474285102845,185.60019017423642,0
1,80.54683044853027,212.03713153817208,122.2750305933158,0
17,138.20936071859322,278.5021848451268,275.6622358336619,0
17,95.78098987791773,249.19517190752413,302.9947880746405,0
5,86.68112864945616,240.89401519523443,217.64345560164594,0
5,91.48899747829759,277.8578462741248,199.69848958699117,0
1,91.66525669218599,214.85296826802735,106.29827262258527,0
17,0.0,0.0,321.1486583304818,1
17,121.36518432789747,312.85747485980374,308.5482623267905,0
5,103.57471694406945,319.23766249070536,161.85644030882582,0
1,0.0,0.0,76.41549309085592,1
1,100.25951216355826,244.83597372762367,124.69889325274193,0
1,70.11162685862618,257.89272782863407,111.68267574183793,0
1,128.794025256754,256.83298057541174,111.19807053246853,0
5,82.53832332930494,294.4726896177157,205.77944832379353,0
1,71.68653740394691,284.2312177974931,135.49918896311115,1
5,105.95171092610127,328.1987114328293,223.35047498797636,0
5,74.8272009063663,172.20636532806478,186.059296164107,0
1,101.4617615319527,264.5147337921492,75.01535469668228,0
17,118.4692467175479,283.70566110908055,271.7759501097198,0
17,148.13934374294948,196.0122819217834,312.06607380442546,0
5,101.21700591154296,239.06142991209768,233.72918520593947,0
5,106.6568206178941,329.8221734690014,209.66592986637824,0
17,0.0,0.0,313.6161514180855,1
17,108.46386410924092,245.5458996631154,316.0633246258855,0
1,125.15508817785096,314.23016019500005,106.11587861338026,0
5,71.13096543824827,303.47102618946013,200.03318842637094,0
5,121.68456451207474,249.04603123467788,184.10800224400595,0
17,101.01327038268823,220.50655599974536,329.9362615536705,0
5,87.01579476748063,334.6023669704864,219.63297310955485,0
1,76.29774774961902,204.03243710822656,111.8689088726045,0
17,67.03056163107928,234.61845500033093,320.3847770459429,0
17,125.59686666879118,270.9002722527301,305.0465356565811,0
5,0.0,0.0,210.4115455560294,1
17,94.82206166268813,239.5609229315966,312.27719878700753,0
17,116.80064801213858,270.76356874949386,306.8106022277956,0
17,0.0,0.0,297.77501543930134,1
17,94.24584771744979,201.3265739472699,304.30811411224704,0
1,73.12558719239318,340.9654087533008,121.45409708097051,0
17,66.60579104464509,340.9384365771127,269.83117785290267,0
1,116.2202186923723,314.5515271450056,89.94679470892781,0
1,115.76802490832242,239.21146046868682,122.85624710510831,0
17,108.3972409504839,271.7645248121396,317.5812139440191,0
5,139.02719593491247,292.1026748485989,232.2857880228066,1
1,60.05453876191173,179.0481666185051,125.75222358824081,0
1,99.10107171120805,211.75995569354671,86.4541888407461,0
1,75.3734666583527,214.36162742570795,76.3615811935627,0
1,98.38907699604025,264.2293174480933,105.70944520160519,0
5,98.09375375005578,227.14856824512054,217.0020047698089,1
5,81.2463813012411,296.49805121798886,173.32191825620498,0
17,80.68378710402843,210.6109244861366,306.4346394682039,0
5,135.11032154770515,270.0351152471577,208.51969937664546,0
5,89.73562685391748,331.706016640524,235.1432053731922,0
17,105.03048675349346,187.63633074329852,281.52800064764523,1
1,91.87590178538052,195.7621018720269,120.25489831609349,0
5,108.52637224718461,235.00527615958578,211.77171541831711,0
17,108.2524947712529,233.03241250917193,323.3006908873023,0
17,100.52480743519176,258.16372855936464,265.2704977810755,0
5,79.73167346984839,251.23259219450952,186.6318716614784,0
5,107.74162197103095,250.55241762626247,184.5873600497946,0
1,70.36085350402972,223.2150806650477,84.94472991461663,0
1,136.12791702449474,243.43852267780716,108.53876896060049,0
5,0.0,0.0,187.026796012151,1
17,87.60102728087466,250.55213187521264,298.61975935968087,0
5,95.43571035791928,136.13526394432844,215.15164374930367,0
5,96.84476599788852,214.18000635202165,176.51151779683872,1
17,83.16814553657647,258.2218212791699,311.5960784052247,0
17,117.40243767893347,161.25969961366536,287.8234230718957,0
5,91.42733994225158,232.01710142471964,177.67503363456402,0
1,123.6907459609813,186.4071729742658,102.1608210031259,0
1,75.40443289178114,210.40189140739903,132.10722891365924,0
17,115.32478500408904,278.5109304099849,281.61661829520546,0
17,93.91935831843635,328.9896173554106,304.8084580041078,0
17,90.04539509321344,289.4378348602923,272.9405288920576,0
5,99.00286023681821,274.73617824216603,270.0661718190798,0
1,90.37510196073528,234.7311713156064,101.8055107653305,0
5,90.72112310902207,279.9300752261804,231.96456665447744,0
1,91.03405409503544,338.9881273669075,107.75461454394451,0
5,95.96516560107715,222.8947237153707,207.68220186112308,0
17,93.45660233327744,266.3202039277936,324.7652496571937,0
17,142.62136861418924,246.58254016594148,329.3942257992586,0
1,130.905290771389,195.1955609256445,126.05842725187497,0
17,112.08003609851815,246.57650684681155,299.1490611303273,0
1,0.0,0.0,138.40053213856265,1
17,97.93640144196618,321.0351604402951,302.5947151866667,0
5,141.01016643805642,288.61641898507605,198.9586472993888,0
1,104.03587970068563,149.18861717882956,103.71516436165116,0
17,81.67925358531494,266.48025690059114,299.0554579162115,0
17,88.83995113798792,287.29314731037255,328.66091746217614,1
17,139.04124636103282,277.2929122554008,308.9756081891926,0
5,100.75446027433836,339.29015577673596,210.15504430445182,0
1,113.18163113322849,226.61435444435628,80.07752285619226,0
17,0.0,0.0,327.8012999698849,1
1,114.16823192045554,309.9647025935093,102.69501722698931,0
5,133.80630827482358,320.11988045371544,229.59730490450835,0
5,106.34089838912828,164.949289825187,181.4571542733637,0
17,93.16030697837301,264.6080697551534,323.67076160629034,0
5,121.6385460706649,274.6962691745234,183.39129369368032,0
5,81.68069587937775,255.65098781551467,214.35405435172635,0
1,87.56824177461162,223.98738137389114,115.80668304511467,0
1,0.0,0.0,106.64803096375437,1
17,0.0,0.0,305.09363290472845,1
17,80.81120336749106,180.49341129098048,294.9338740019907,0
17,91.89320101260878,159.888614299518,295.6336463433036,0
1,0.0,0.0,91.56404662338062,1
17,0.0,0.0,294.57568862352935,1
17,65.6324807135121,225.39117050089405,325.38500955755546,0
1,112.64574082149335,220.80783830346638,132.5524497779374,0
1,89.78981588238508,271.5034194290999,65.82264928600615,0
1,75.6432319115159,239.3766168822403,80.84485220138922,0
1,118.58540188461451,325.34459062037797,87.24670288281293,0
1,87.94253096579298,224.276446232608,71.33188128091356,0
5,97.43268682172682,185.81464757524577,221.38573721087928,0
17,110.43688194132335,388.6041455288703,264.53878154126903,0
1,84.76302856814527,206.67312236934745,119.4437887861479,0
1,111.03895693879491,195.33340903817253,91.91267216961687,0
5,112.81917098138744,238.07294482131257,153.92313467401164,0
1,0.0,0.0,123.41765767403632,1
5,65.04223572695751,281.7606091504053,207.5543470908929,0
17,120.24970629836247,208.97239719653305,306.02704640298595,0
17,122.15932256712438,255.28447972905093,315.991212889512,0
17,97.6249970371909,393.9903910474759,331.82936940430534,0
1,0.0,0.0,125.17968221740453,1
1,107.55910552272977,208.08611199410058,89.9464670823005,0
1,99.58183678443753,270.9314128126109,87.7598229079369,0
5,98.3517989345123,283.753559296062,177.50977465722914,0
1,95.063452518179,247.14532888918455,140.32269131700684,0
1,82.41936302555175,229.04634206686194,88.39959030146554,0
1,77.77044542436462,267.0479996568133,116.27816094898719,0
1,80.02309547089985,254.88738085077617,94.09052598854883,0
5,115.2854469220934,296.10155788170545,172.47794475296718,0
5,129.2831474108301,225.62644046720638,198.15354720282878,0
5,122.26675028117373,253.65987968152513,206.68883613940395,0
1,102.65638117634013,194.29704905291447,87.84969356606572,0
5,70.33038818618928,332.31616001613617,214.98502626358248,0
5,0.0,0.0,218.5856297712334,1
5,77.28549387513173,250.56032655903113,228.6173288338229,0
1,103.97286343101634,311.8460936945539,151.51004320848568,0
5,0.0,0.0,212.60654362360512,1
5,0.0,0.0,247.94520233002947,1
5,95.04222914262141,254.24221600664856,222.78657507988245,1
5,116.02265267677411,241.7628119823734,222.68257640609949,0
17,87.99666297712207,256.2898729044134,290.3894115202451,0
17,99.22086062484766,374.96244296277473,277.61175790296824,0
17,74.80619384419518,284.92151141535646,291.1217255304661,0
17,66.47315270936332,274.9403677307421,304.5196009800704,0
5,89.50529595643468,264.6318225825472,230.38147865829848,0
5,0.0,0.0,163.29535033725492,1
17,111.84839694515217,206.28816507673477,304.0586821547017,0
1,115.87320688364791,322.7482096862063,103.27959795472927,0
17,81.33773069945762,343.9568818694739,308.5768704802908,0
17,0.0,0.0,306.8532372120694,1
1,93.68695721367318,231.14244346616027,107.27188937083858,0
17,109.15872163521755,214.6666988531679,288.4142072348842,0
17,121.31404776638786,300.17647794050265,321.39288987025714,0
17,100.9006073198937,290.52549599212705,330.5601280025966,0
1,79.86663970834576,195.85365180971368,116.76431561327651,0
1,105.70053873730127,283.1384663520111,115.42625720013709,0
17,134.29263694917006,278.95191353125375,297.2755337304896,0
17,0.0,0.0,296.59534908821905,1
17,93.45930836942239,262.9778564423975,308.76715693103085,0
1,118.5926628031076,144.94614939501628,103.54254616237621,0
1,96.89933597109292,278.9138876545603,126.82922407187368,0
1,103.07363834903121,223.2326576265533,78.24433135058727,0
5,0.0,0.0,196.5472555240293,1
17,110.91290248479602,228.29706731165592,318.294394730761,0
1,101.09683975880914,293.7196023271384,91.37970412050733,0
1,147.8969871138672,265.4307932093504,130.83186370187633,0
5,0.0,0.0,214.23398431095245,1
5,142.04824374424138,279.6088233247738,170.0505698906197,0
5,111.15039061206207,239.51593871963038,183.45229421575888,0
17,91.61629542592986,243.7006824840328,316.5256035388625,0
1,93.61077861696658,249.29853274045317,111.23722003415496,0
1,101.2257331598012,289.3480934504099,93.69506118423391,1
17,0.0,0.0,281.7254730664673,1
1,136.44234201931698,282.09188218984036,114.96249254727255,0
1,107.21168233668818,366.7936569421761,98.04644627022398,0
17,95.32230140365812,250.68913616747932,294.32297856875346,0
17,105.77893606983675,228.9586749054923,318.73187708406834,0
1,122.97834239768312,296.16511402974515,103.22858058856563,0
17,95.5953257674983,267.87335194173,296.8863820186015,0
5,99.01257916729578,291.9206762031866,223.59362378987953,0
5,98.85076209077174,288.6757753609542,211.53179860769208,0
1,67.0326005787457,277.84399574508683,115.49143811119818,0
1,75.1132475736679,238.43950501580005,93.7741243847962,1
5,99.18616971143172,243.62927293587805,192.61374566618804,0
5,91.36447483919795,250.80167733855913,168.6684154728369,0
1,90.03888475416267,239.42303181106226,108.34818233438051,0
5,129.89622077778472,179.67211493564665,228.4644402068181,0
1,89.91392295964854,296.0601628021236,102.68881469489965,0
17,119.83109576960786,286.3609587076429,322.588782036658,0
17,98.58997199405789,302.6194949513514,326.5994931901365,0
1,91.51123605614454,235.2202516291061,87.49079227902038,0
17,102.81734056620918,188.12010164630334,311.85141739305783,0
1,116.86903795523926,181.71092150811836,96.97359726534386,0
5,123.16597695394518,255.7873605857901,173.19432609121702,0
17,64.83973186562825,135.10184401442862,304.83391357082485,0
1,125.05371724986134,271.7848807698027,110.9169087344828,0
5,74.12942427047004,353.8769958158224,230.61203989760622,0
5,70.49872433432809,311.061762594791,212.29648444503607,1
17,90.11494543885634,167.58180385580664,260.83208313360495,1
1,121.10163872496767,222.10017566217178,84.54926989776017,0
1,117.16810421109398,315.0063511973517,117.75514658502306,0
1,97.80812275111037,333.3039548855312,61.299728748520415,0
17,0.0,0.0,265.6178141260902,1
1,106.1000004010835,316.53631602697965,89.28927181991538,1
5,102.98742259202398,180.48287535241872,156.07886843918496,1
17,106.99878770397547,261.5376683094747,268.4213034864833,0
1,122.59871750299254,303.2799036591888,95.47940968837754,0
17,0.0,0.0,282.2527249615163,1
5,91.62307845783187,185.88091068118098,208.98404676570553,0
1,117.10115828486643,214.0622150111337,51.446521171906966,0
5,0.0,0.0,210.7175266336374,1
1,98.57565173373722,302.3985952215593,56.847951170171925,0
